Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Sonepat(Kharkhoda),05-11-2024,1.2,Deshi,4000,5000,4500
Sonepat(Kharkhoda),06-11-2024,1.2,Deshi,3500,4500,4000
Sonepat(Kharkhoda),07-11-2024,1.4,Deshi,4000,5200,5000
Sonepat(Kharkhoda),08-11-2024,1.8,Deshi,4000,5000,4580
Sonepat(Kharkhoda),09-11-2024,1.5,Deshi,4000,5000,4500
Sonepat(Kharkhoda),10-11-2024,1.2,Deshi,2500,3500,2900
Sonepat(Kharkhoda),11-11-2024,1.6,Deshi,3000,4200,3500
Sonepat(Kharkhoda),12-11-2024,1.4,Deshi,3000,4100,3500
Sonepat(Kharkhoda),13-11-2024,1.2,Deshi,3000,4000,3500
Tauru,05-11-2024,0.7,Tomato,4000,5000,4000
Tauru,06-11-2024,1,Tomato,5000,5000,5000
Tauru,07-11-2024,0.2,Tomato,5000,5000,5000
Tauru,08-11-2024,0.8,Tomato,5000,5000,5000
Tauru,09-11-2024,1.2,Tomato,4000,4500,4000
Tauru,10-11-2024,0.5,Tomato,4000,4000,4000
Tauru,11-11-2024,0.6,Tomato,5000,5000,5000
Tauru,12-11-2024,1.1,Tomato,4000,4500,4000
Tauru,13-11-2024,0.9,Tomato,4000,4000,4000
Thanesar,01-11-2024,9.8,Tomato,1500,3000,2000
Thanesar,02-11-2024,9.8,Tomato,1500,3000,2200
Thanesar,04-11-2024,7.3,Tomato,1500,4000,3000
Thanesar,05-11-2024,9.7,Tomato,1500,3000,2000
Thanesar,06-11-2024,11.4,Tomato,1500,3500,2500
Thanesar,07-11-2024,15.3,Tomato,1000,3000,2000
Thanesar,08-11-2024,10.2,Tomato,1500,3500,2500
Thanesar,09-11-2024,9.8,Tomato,1500,3500,2500
Thanesar,11-11-2024,11.6,Tomato,1500,3500,2500
Thanesar,12-11-2024,7.2,Tomato,1500,3500,2500
Tohana(New Veg Market),01-11-2024,5.2,Tomato,4000,4500,4000
Tohana(New Veg Market),02-11-2024,5.4,Tomato,4000,4500,4200
Tohana(New Veg Market),03-11-2024,3.6,Tomato,3000,3500,3500
Tohana(New Veg Market),04-11-2024,3.2,Tomato,3500,4000,3600
Tohana(New Veg Market),05-11-2024,5.3,Tomato,3500,3500,3500
Tohana(New Veg Market),07-11-2024,4.6,Tomato,3500,3500,3500
Tohana(New Veg Market),08-11-2024,4.2,Tomato,3000,3500,3500
Uklana,01-11-2024,0.3,Other,3000,3500,3500
Uklana,02-11-2024,0.2,Other,3000,3500,3500
Uklana,03-11-2024,0.2,Other,3000,3500,3500
Uklana,04-11-2024,0.3,Other,3000,3500,3500
Uklana,05-11-2024,0.2,Other,2500,3000,3000
Uklana,06-11-2024,0.3,Other,2500,3000,3000
Uklana,07-11-2024,0.3,Other,2500,3000,3000
Uklana,08-11-2024,0.3,Other,2500,3000,3000
Uklana,09-11-2024,0.2,Other,3000,3500,3500
Uklana,10-11-2024,0.3,Other,3000,3500,3500
Uklana,11-11-2024,0.2,Other,3000,3500,3500
Uklana,12-11-2024,0.3,Other,3000,3500,3500
Uklana,13-11-2024,0.2,Other,2000,2200,2200
Yamuna Nagar,08-11-2024,9.2,Other,600,3000,2000
Yamuna Nagar,09-11-2024,13.3,Other,600,3000,2000
Yamuna Nagar,10-11-2024,4.7,Other,500,3000,2000
Yamuna Nagar,11-11-2024,9.4,Other,2000,8000,6000
