Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
FerozpurZirkha(Nagina),4/8/2024,1.5,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/9/2024,1.5,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/10/2024,1.8,Other,1400,1800,1600
FerozpurZirkha(Nagina),4/12/2024,1,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/13/2024,1.6,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/15/2024,1.5,Other,1400,1800,1600
FerozpurZirkha(Nagina),4/16/2024,2,Other,1600,2000,1800
FerozpurZirkha(Nagina),4/18/2024,1.5,Other,1400,1800,1600
FerozpurZirkha(Nagina),4/19/2024,2,Other,1600,2000,1800
FerozpurZirkha(Nagina),4/20/2024,2,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/21/2024,2,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/22/2024,2.2,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/23/2024,2.6,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/24/2024,2,Other,2000,2400,2200
FerozpurZirkha(Nagina),4/26/2024,1.5,Other,1200,1600,1400
FerozpurZirkha(Nagina),4/27/2024,2,Other,1000,1400,1200
Ganaur,4/1/2024,6.65,Tomato,2000,2500,2200
Ganaur,4/4/2024,1.95,Tomato,2000,2200,2100
Ganaur,4/5/2024,3.8,Tomato,1600,2000,1800
Ganaur,4/7/2024,0.8,Tomato,1500,2000,1800
Ganaur,4/8/2024,1.9,Tomato,1500,2000,1800
Ganaur,4/9/2024,1.6,Tomato,1500,2000,1800
Ganaur,4/10/2024,0.8,Tomato,1500,1600,1500
Ganaur,4/11/2024,1.8,Tomato,1500,2000,1800
Ganaur,4/12/2024,0.9,Tomato,1500,2000,1800
Ganaur,4/13/2024,1.8,Tomato,1500,2000,1800
Ganaur,4/14/2024,2.7,Tomato,1500,2000,1800
Ganaur,4/17/2024,1.3,Tomato,2000,2500,2200
Ganaur,4/18/2024,2.2,Tomato,2000,2500,2200
Ganaur,4/20/2024,3.3,Tomato,2000,2500,2200
Ganaur,4/21/2024,3.2,Tomato,2000,2500,2200
Ganaur,4/23/2024,1.9,Tomato,2500,2600,2500
Ganaur,4/24/2024,2.35,Tomato,2000,2500,2200
Ganaur,4/25/2024,2.8,Tomato,2000,2500,2200
Ganaur,4/26/2024,3.05,Tomato,2000,2500,2200
Ganaur,4/27/2024,3.45,Tomato,2000,2500,2200
Ganaur,4/29/2024,3.2,Tomato,1500,2000,1800
Ganaur,4/30/2024,0.8,Tomato,1600,2000,1800
Gharaunda,4/1/2024,0.9,Other,1300,2200,2200
Gharaunda,4/2/2024,1.9,Other,900,2200,2200
Gharaunda,4/3/2024,2.2,Other,700,2000,2000
Gharaunda,4/4/2024,1.1,Other,1000,2000,2000
Gharaunda,4/5/2024,1.3,Other,1000,2500,2500
Gharaunda,4/6/2024,1.7,Other,1000,2000,2000
Gharaunda,4/8/2024,1.9,Other,800,2400,2400
Gharaunda,4/9/2024,1.2,Other,800,2000,2000
Gharaunda,4/10/2024,1.2,Other,1000,2000,2000
Gharaunda,4/11/2024,2.1,Other,1200,2000,2000
Gharaunda,4/12/2024,1.3,Other,1200,2000,2000
Gharaunda,4/13/2024,1.4,Other,1000,2000,2000
Gharaunda,4/15/2024,1.6,Other,1000,2200,2200
Gharaunda,4/16/2024,1.4,Other,1200,2300,2300
Gharaunda,4/17/2024,1.6,Other,1500,2200,2200
Gharaunda,4/18/2024,1.3,Other,1500,2200,2200
Gharaunda,4/19/2024,1.3,Other,1500,2200,2200
Gharaunda,4/20/2024,1.3,Other,700,2500,2500
Gharaunda,4/22/2024,1.6,Other,1500,2200,2200
Gharaunda,4/23/2024,1.5,Other,1200,2700,2700
Gharaunda,4/24/2024,1.3,Other,1800,2500,2500
Gharaunda,4/25/2024,1.5,Other,1800,2000,2000
Gharaunda,4/26/2024,1,Other,1800,2000,2000
Gharaunda,4/27/2024,2.2,Other,1000,2200,2200
Gharaunda,4/29/2024,2.2,Other,1000,2000,2000
Gharaunda,4/30/2024,1.5,Other,1500,2000,2000
Gohana,4/1/2024,8.6,Tomato,1200,2000,1600
Gohana,4/4/2024,3.6,Tomato,1000,1500,1000
Gohana,4/5/2024,4.6,Tomato,1000,1200,1100
Gohana,4/6/2024,4.1,Tomato,1000,1500,1200
Gohana,4/7/2024,2.7,Tomato,1200,2000,1600
Gohana,4/8/2024,2.7,Tomato,1200,1500,1350
Gohana,4/9/2024,3.4,Tomato,1200,2000,1600
Gohana,4/10/2024,3.9,Tomato,1200,2000,1600
Gohana,4/11/2024,3.3,Tomato,1500,2000,1750
Gohana,4/12/2024,4.1,Tomato,1200,2000,1600
Gohana,4/14/2024,3.9,Tomato,1200,2000,1600
Gohana,4/15/2024,2.8,Tomato,1200,1800,1600
Gohana,4/18/2024,2.8,Tomato,1500,2800,2000
Gohana,4/19/2024,3.7,Tomato,1500,3000,2200
Gohana,4/20/2024,5,Tomato,1500,3000,2000
Gohana,4/21/2024,3.6,Tomato,1500,3000,2000
Gohana,4/23/2024,3.8,Tomato,1500,2800,2000
Gohana,4/24/2024,3.3,Tomato,1800,2800,2000
Gohana,4/25/2024,4,Tomato,1500,3000,2500
Gohana,4/26/2024,5.4,Tomato,1500,2000,1800
Gohana,4/27/2024,6,Tomato,1500,2000,1800
Gohana,4/29/2024,4.5,Tomato,1500,2000,1800
Gohana,4/30/2024,4.9,Tomato,1500,2200,2000
Gurgaon,4/1/2024,52.4,Other,1000,1400,1200
Gurgaon,4/2/2024,51.6,Other,1000,2000,1500
Gurgaon,4/3/2024,65.5,Other,1000,2000,1500
Gurgaon,4/4/2024,102.1,Other,1000,2000,1500
Gurgaon,4/6/2024,76.4,Other,1000,1200,1100
Gurgaon,4/8/2024,65.5,Other,1000,1500,1250
Gurgaon,4/9/2024,34.2,Other,1000,1400,1200
Gurgaon,4/11/2024,46.6,Other,1000,1200,1100
Gurgaon,4/12/2024,61.7,Other,1000,1400,1200
Gurgaon,4/13/2024,45.3,Other,1000,1400,1200
Gurgaon,4/19/2024,52.5,Other,1000,1500,1250
Gurgaon,4/20/2024,52.5,Other,1000,1400,1200
Gurgaon,4/21/2024,52.4,Other,1000,1500,1250
Gurgaon,4/24/2024,56.5,Other,1000,1500,1250
Gurgaon,4/25/2024,53.5,Other,1000,1400,1200
Gurgaon,4/26/2024,58.1,Other,1000,1400,1200
Gurgaon,4/27/2024,52.4,Other,1000,1400,1200
Gurgaon,4/29/2024,52.5,Other,1000,1500,1250
Gurgaon,4/30/2024,45.2,Other,1000,1500,1250
Hansi,4/1/2024,8.3,Other,1500,2000,1800
Hansi,4/2/2024,3.1,Other,1200,2000,1500
Hansi,4/3/2024,4.5,Other,1200,2000,1500
Hansi,4/4/2024,7.9,Other,1500,2000,1800
Hansi,4/5/2024,8.7,Other,1400,2000,1600
Hansi,4/7/2024,8.3,Other,1300,2000,1500
Hansi,4/8/2024,4.1,Other,1400,2000,1600
Hansi,4/9/2024,5.1,Other,1400,2000,1600
Hansi,4/10/2024,4.8,Other,2000,2500,2300
Hansi,4/11/2024,6.3,Other,2000,2500,2300
Hansi,4/12/2024,7.8,Other,2000,2500,2300
Hansi,4/13/2024,10.5,Other,2000,2500,2300
Hansi,4/14/2024,9.2,Other,2000,2500,2300
Hansi,4/17/2024,11.2,Other,2000,2300,2200
Hansi,4/18/2024,12.2,Other,2000,2300,2200
Hansi,4/19/2024,10.9,Other,2000,2000,2000
Hansi,4/20/2024,7.4,Other,1500,2000,1800
Hansi,4/21/2024,5.8,Other,1500,2000,1800
Hansi,4/22/2024,6,Other,1500,2000,1800
Hansi,4/23/2024,7.4,Other,1500,2000,1800
Hansi,4/24/2024,9.7,Other,1500,2000,1800
Hansi,4/25/2024,14.3,Other,2000,2000,2000
Hansi,4/26/2024,15.3,Other,2000,2000,2000
Hansi,4/28/2024,19.5,Other,1500,1800,1600
Hansi,4/29/2024,10.4,Other,1300,2000,1500
Hansi,4/30/2024,6.1,Other,1300,1500,1400
Hissar,4/1/2024,15.3,Other,800,2000,1500
Hissar,4/2/2024,26,Other,800,1800,1500
Hissar,4/3/2024,8.5,Other,1000,1800,1500
Hissar,4/4/2024,9.6,Other,1000,1800,1500
Hissar,4/5/2024,27.8,Other,1000,2000,1600
Hissar,4/6/2024,19.6,Other,1000,1500,1400
Hissar,4/7/2024,10.3,Other,1000,1500,1200
Hissar,4/9/2024,14.5,Other,1300,1800,1600
Hissar,4/12/2024,18.2,Other,1200,2000,1800
Hissar,4/13/2024,14.2,Other,1000,1800,1600
Hissar,4/14/2024,17.7,Other,1200,2000,1800
Hissar,4/15/2024,14.3,Other,1500,2000,1800
Hissar,4/16/2024,18.1,Other,900,2000,1500
Hissar,4/19/2024,8.4,Other,1200,1600,1500
Hissar,4/20/2024,14.7,Other,1200,1800,1500
Hissar,4/21/2024,23.8,Other,1000,1800,1600
Hissar,4/22/2024,11.7,Other,1400,2000,1800
Hissar,4/23/2024,8.7,Other,1400,1800,1600
Hissar,4/24/2024,11.7,Other,1500,2000,1800
Hissar,4/25/2024,26.6,Other,2400,2600,2600
Hissar,4/26/2024,27.4,Other,1400,1800,1800
Hissar,4/27/2024,23.8,Other,1000,1600,1500
Hissar,4/28/2024,18.2,Other,1000,1400,1400
Iamailabad,4/12/2024,0.02,Other,1000,1500,1250
Iamailabad,4/23/2024,0.02,Other,1500,2560,2000
Jagadhri,4/1/2024,2.07,Other,1200,1800,1500
Jagadhri,4/2/2024,2,Other,1700,2100,1850
Jagadhri,4/3/2024,2.01,Other,1100,1700,1400
Jagadhri,4/4/2024,1.69,Other,1100,1500,1300
Jagadhri,4/5/2024,1.96,Other,1000,1500,1250
Jagadhri,4/6/2024,2.99,Other,900,1500,1200
Jagadhri,4/9/2024,2.08,Other,1000,1500,1250
Jagadhri,4/10/2024,1.58,Other,1200,1800,1500
Jagadhri,4/11/2024,1.48,Other,1200,2000,1600
Jagadhri,4/12/2024,2.5,Other,1000,1500,1250
Jagadhri,4/13/2024,1.4,Other,1200,1800,1500
Jagadhri,4/15/2024,2.5,Other,1000,1800,1500
Jagadhri,4/16/2024,1.4,Other,1200,1800,1500
Jagadhri,4/17/2024,1.4,Other,1200,1800,1500
Jagadhri,4/18/2024,1,Other,1200,2000,1600
Jagadhri,4/19/2024,0.82,Other,1200,2000,1600
Jakhal,4/4/2024,0.3,Other,1800,2000,2000
Jakhal,4/5/2024,0.2,Other,1700,2000,2000
Jakhal,4/7/2024,0.1,Other,1700,1700,1700
Jakhal,4/8/2024,0.3,Other,2000,2100,2100
Jakhal,4/9/2024,0.1,Other,2000,2000,2000
Jakhal,4/10/2024,0.3,Other,1800,2000,2000
Jakhal,4/11/2024,0.1,Other,1700,1700,1700
Jakhal,4/12/2024,0.2,Other,1600,1600,1600
Jakhal,4/13/2024,0.1,Other,1700,1700,1700
Jakhal,4/14/2024,0.3,Other,1600,1800,1800
Jakhal,4/15/2024,0.3,Other,800,800,800
Jakhal,4/17/2024,0.1,Other,1800,1800,1800
Jakhal,4/18/2024,0.2,Other,1800,1900,1900
Jakhal,4/19/2024,0.1,Other,1500,1500,1500
Jakhal,4/20/2024,0.3,Other,1500,2000,2000
Jakhal,4/21/2024,0.3,Other,1600,1800,1800
Jakhal,4/22/2024,0.3,Other,1600,1800,1800
Jakhal,4/23/2024,0.2,Other,1500,1600,1600
Jakhal,4/24/2024,0.2,Other,1700,2500,2500
Jakhal,4/25/2024,0.2,Other,3000,3200,3200
Jakhal,4/26/2024,0.2,Other,2300,2500,2500
Jakhal,4/27/2024,0.4,Other,1800,2200,2200
Jakhal,4/29/2024,0.2,Other,2200,2300,2300
Jakhal,4/30/2024,0.1,Other,2200,2200,2200
Jhajjar,4/1/2024,4.9,Other,1800,2200,2000
Jhajjar,4/2/2024,5.4,Other,1900,2100,2000
Jhajjar,4/3/2024,3.2,Other,1900,2100,2000
Jhajjar,4/4/2024,5.3,Other,1900,2100,2000
Jhajjar,4/5/2024,7,Other,1900,2100,2000
Jhajjar,4/6/2024,2.9,Other,1900,2100,2000
Jhajjar,4/7/2024,1.4,Other,1900,2100,2000
Jhajjar,4/8/2024,4,Other,2400,2600,2500
Jhajjar,4/9/2024,2.4,Other,2400,2600,2500
Jhajjar,4/10/2024,3.9,Other,3400,3700,3500
Jhajjar,4/11/2024,2.4,Other,2800,3200,3000
Jhajjar,4/12/2024,4.2,Other,4700,5200,5000
Jhajjar,4/13/2024,8,Other,4800,5200,5000
Jhajjar,4/14/2024,3.9,Other,2400,2600,2500
Jhajjar,4/15/2024,2.7,Other,2400,2600,2500
Jhajjar,4/16/2024,6.4,Other,2800,3200,3000
Jhajjar,4/17/2024,6.8,Other,2400,2600,2500
Jhajjar,4/18/2024,6.4,Other,2400,2600,2500
Jhajjar,4/19/2024,3.7,Other,2400,2600,2500
Jhajjar,4/20/2024,5.4,Other,2400,2600,2500
Jhajjar,4/21/2024,7.6,Other,2400,2600,2500
Jhajjar,4/22/2024,4.6,Other,2400,2600,2500
Jhajjar,4/23/2024,4.8,Other,2400,2600,2500
Jhajjar,4/24/2024,5.7,Other,2400,2600,2500
Jhajjar,4/25/2024,6.1,Other,2400,2600,2500
Jhajjar,4/26/2024,6.8,Other,2400,2600,2500
Jhajjar,4/27/2024,6.2,Other,1800,2200,2000
Jhajjar,4/28/2024,8.6,Other,1400,1600,1500
Jhajjar,4/30/2024,3.2,Other,1900,2100,2000
Jind,4/1/2024,10.6,Other,1200,2500,2000
Jind,4/3/2024,10.6,Other,1000,2500,2000
Jind,4/6/2024,10.6,Other,1200,2000,1850
Jind,4/8/2024,7,Other,1200,2000,1800
Jind,4/10/2024,9,Other,1500,2000,1800
Jind,4/18/2024,10.7,Other,1500,2200,2000
Jind,4/19/2024,10.3,Other,1500,2000,1800
Jind,4/23/2024,9.6,Other,1500,2000,1800
Jind,4/24/2024,8.2,Other,1500,2000,1800
Jind,4/25/2024,10.3,Other,1500,2000,1800
Jind,4/26/2024,9,Other,1500,2000,1800
Jind,4/27/2024,150,Other,1500,2000,1850
Jind,4/28/2024,13,Other,1200,2000,1800
Jind,4/29/2024,15.5,Other,1200,2000,1850
kalanwali,4/5/2024,0.9,Other,1800,2000,2000
kalanwali,4/11/2024,0.3,Other,1500,1500,1500
kalanwali,4/13/2024,0.2,Other,2000,2000,2000
kalanwali,4/18/2024,0.8,Other,2000,2000,2000
Kosli,4/5/2024,0.2,Other,1500,1500,1500
Ladwa,4/2/2024,1.1,Tomato,2000,2500,2200
Ladwa,4/3/2024,1,Tomato,1500,2000,1800
Ladwa,4/5/2024,1.1,Tomato,1500,2000,1800
Ladwa,4/6/2024,1.1,Tomato,1500,2000,1800
Ladwa,4/7/2024,1.4,Tomato,1500,2500,2000
Ladwa,4/8/2024,1.6,Tomato,1500,2000,1800
Ladwa,4/9/2024,1.1,Tomato,1200,2000,1600
Ladwa,4/10/2024,0.6,Tomato,1000,1500,1200
Ladwa,4/11/2024,0.6,Tomato,1200,1500,1300
Ladwa,4/12/2024,0.8,Tomato,2000,2500,2200
Ladwa,4/13/2024,0.7,Tomato,2000,3000,2500
Ladwa,4/14/2024,0.7,Tomato,2000,3000,2500
Ladwa,4/15/2024,0.9,Tomato,2000,2500,2200
Ladwa,4/16/2024,0.4,Tomato,2500,3000,2800
Ladwa,4/17/2024,0.4,Tomato,1500,2000,1800
Ladwa,4/18/2024,0.7,Tomato,1000,2000,1500
Ladwa,4/19/2024,0.7,Local,1500,2500,2000
Ladwa,4/20/2024,1.2,Tomato,1500,2000,1800
Ladwa,4/21/2024,1.3,Tomato,1500,2000,1800
Ladwa,4/23/2024,0.2,Tomato,1500,2000,1800
Ladwa,4/24/2024,0.7,Tomato,2000,3000,2500
Ladwa,4/25/2024,0.8,Tomato,1500,2500,2000
Ladwa,4/26/2024,1.1,Tomato,1500,2500,2000
Ladwa,4/27/2024,0.9,Tomato,1500,2000,1800
Ladwa,4/29/2024,0.8,Tomato,1500,2000,1800
Madlauda,4/1/2024,0.3,Other,1500,1500,1500
Madlauda,4/2/2024,0.34,Other,600,2000,1300
Madlauda,4/3/2024,0.4,Other,1500,2000,1750
