Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Sohna,11/8/2024,1.6,Tomato,2500,3000,3000
Sohna,11/9/2024,3.4,Tomato,2000,3000,3000
Sohna,11/10/2024,1.5,Tomato,2000,3000,2500
Sohna,11/11/2024,2.1,Tomato,2500,3000,3000
Sohna,11/12/2024,2.35,Tomato,2500,3000,3000
Sohna,11/13/2024,3.2,Tomato,2000,2800,2500
Sonepat,11/1/2024,14.95,Other,4000,4200,4000
Sonepat,11/2/2024,9.7,Other,4000,4000,4000
Sonepat,11/3/2024,11.8,Other,3800,4000,4000
Sonepat,11/7/2024,14.5,Other,3500,4000,4000
Sonepat,11/12/2024,9.8,Other,2500,3500,2500
Sonepat,11/13/2024,9.8,Hybrid,2500,3600,2500
Sonepat(Kharkhoda),11/1/2024,1.3,Deshi,4000,5000,4500
Sonepat(Kharkhoda),11/2/2024,1.4,Deshi,4000,5200,4600
Sonepat(Kharkhoda),11/3/2024,1.4,Deshi,4000,5500,5000
Sonepat(Kharkhoda),11/4/2024,1.6,Deshi,4000,5000,4500
Sonepat(Kharkhoda),11/5/2024,1.2,Deshi,4000,5000,4500
Sonepat(Kharkhoda),11/6/2024,1.2,Deshi,3500,4500,4000
Sonepat(Kharkhoda),11/7/2024,1.4,Deshi,4000,5200,5000
Sonepat(Kharkhoda),11/8/2024,1.8,Deshi,4000,5000,4580
Sonepat(Kharkhoda),11/9/2024,1.5,Deshi,4000,5000,4500
Sonepat(Kharkhoda),11/10/2024,1.2,Deshi,2500,3500,2900
Sonepat(Kharkhoda),11/11/2024,1.6,Deshi,3000,4200,3500
Sonepat(Kharkhoda),11/12/2024,1.4,Deshi,3000,4100,3500
Sonepat(Kharkhoda),11/13/2024,1.2,Deshi,3000,4000,3500
Tauru,11/5/2024,0.7,Tomato,4000,5000,4000
Tauru,11/6/2024,1,Tomato,5000,5000,5000
Tauru,11/7/2024,0.2,Tomato,5000,5000,5000
Tauru,11/8/2024,0.8,Tomato,5000,5000,5000
Tauru,11/9/2024,1.2,Tomato,4000,4500,4000
Tauru,11/10/2024,0.5,Tomato,4000,4000,4000
Tauru,11/11/2024,0.6,Tomato,5000,5000,5000
Tauru,11/12/2024,1.1,Tomato,4000,4500,4000
Tauru,11/13/2024,0.9,Tomato,4000,4000,4000
Thanesar,11/1/2024,9.8,Tomato,1500,3000,2000
Thanesar,11/2/2024,9.8,Tomato,1500,3000,2200
Thanesar,11/4/2024,7.3,Tomato,1500,4000,3000
Thanesar,11/5/2024,9.7,Tomato,1500,3000,2000
Thanesar,11/6/2024,11.4,Tomato,1500,3500,2500
Thanesar,11/7/2024,15.3,Tomato,1000,3000,2000
Thanesar,11/8/2024,10.2,Tomato,1500,3500,2500
Thanesar,11/9/2024,9.8,Tomato,1500,3500,2500
Thanesar,11/11/2024,11.6,Tomato,1500,3500,2500
Thanesar,11/12/2024,7.2,Tomato,1500,3500,2500
Tohana(New Veg Market),11/1/2024,5.2,Tomato,4000,4500,4000
Tohana(New Veg Market),11/2/2024,5.4,Tomato,4000,4500,4200
Tohana(New Veg Market),11/3/2024,3.6,Tomato,3000,3500,3500
Tohana(New Veg Market),11/4/2024,3.2,Tomato,3500,4000,3600
Tohana(New Veg Market),11/5/2024,5.3,Tomato,3500,3500,3500
Tohana(New Veg Market),11/7/2024,4.6,Tomato,3500,3500,3500
Tohana(New Veg Market),11/8/2024,4.2,Tomato,3000,3500,3500
Uklana,11/1/2024,0.3,Other,3000,3500,3500
Uklana,11/2/2024,0.2,Other,3000,3500,3500
Uklana,11/3/2024,0.2,Other,3000,3500,3500
Uklana,11/4/2024,0.3,Other,3000,3500,3500
Uklana,11/5/2024,0.2,Other,2500,3000,3000
Uklana,11/6/2024,0.3,Other,2500,3000,3000
Uklana,11/7/2024,0.3,Other,2500,3000,3000
Uklana,11/8/2024,0.3,Other,2500,3000,3000
Uklana,11/9/2024,0.2,Other,3000,3500,3500
Uklana,11/10/2024,0.3,Other,3000,3500,3500
Uklana,11/11/2024,0.2,Other,3000,3500,3500
Uklana,11/12/2024,0.3,Other,3000,3500,3500
Uklana,11/13/2024,0.2,Other,2000,2200,2200
Yamuna Nagar,11/8/2024,9.2,Other,600,3000,2000
Yamuna Nagar,11/9/2024,13.3,Other,600,3000,2000
Yamuna Nagar,11/10/2024,4.7,Other,500,3000,2000
Yamuna Nagar,11/11/2024,9.4,Other,2000,8000,6000
